old_path,new_path,action,reason
"cs336/Lecture4/Lecture4-MLA-Attention.md","02-cs336课程笔记/2.4-第04讲-混合专家模型/2.4.3-mla注意力.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture4/Lecture4-Main.md","02-cs336课程笔记/2.4-第04讲-混合专家模型/2.4-第04讲-混合专家模型.md","迁移并修订","讲次主页改为目录同名首页"
"cs336/Lecture4/Lecture4-TopK-Routing.md","02-cs336课程笔记/2.4-第04讲-混合专家模型/2.4.4-top-k路由.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture4/lecture4-DeepSeek-MoE.md","02-cs336课程笔记/2.4-第04讲-混合专家模型/2.4.1-deepseek-moe.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture5/File/img.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/File/img.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/Lecture5-Flash-Attention-Explained.md","02-cs336课程笔记/2.5-第05讲-gpu体系结构/2.5.1-flash-attention.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture5/Lecture5-GPU-Execution-Model.md","02-cs336课程笔记/2.5-第05讲-gpu体系结构/2.5.2-gpu执行模型.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture5/Lecture5-GPU-Memory-Hierarchy.md","02-cs336课程笔记/2.5-第05讲-gpu体系结构/2.5.3-gpu内存层级.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture5/Lecture5-GPU学习资源.md","02-cs336课程笔记/2.5-第05讲-gpu体系结构/2.5.4-gpu学习资源.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture5/Lecture5-Main.md","02-cs336课程笔记/2.5-第05讲-gpu体系结构/2.5-第05讲-gpu体系结构.md","迁移并修订","讲次主页改为目录同名首页"
"cs336/Lecture5/Lecture5-Tiling-for-Performance.md","02-cs336课程笔记/2.5-第05讲-gpu体系结构/2.5.5-分块优化.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture5/imgFile/img.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_1.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_1.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_10.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_10.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_11.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_11.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_12.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_12.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_13.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_13.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_14.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_14.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_15.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_15.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_16.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_16.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_17.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_17.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_18.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_18.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_19.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_19.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_2.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_2.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_20.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_20.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_21.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_21.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_22.png","_sources/course-assets/orphans/02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_22.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture5/imgFile/img_23.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_23.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_24.png","_sources/course-assets/orphans/02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_24.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture5/imgFile/img_25.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_25.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_26.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_26.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_27.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_27.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_28.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_28.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_29.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_29.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_3.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_3.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_30.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_30.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_31.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_31.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_32.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_32.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_33.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_33.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_34.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_34.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_35.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_35.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_36.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_36.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_37.png","_sources/course-assets/orphans/02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_37.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture5/imgFile/img_38.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_38.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_39.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_39.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_4.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_4.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_5.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_5.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_6.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_6.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_7.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_7.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_8.png","02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_8.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture5/imgFile/img_9.png","_sources/course-assets/orphans/02-cs336课程笔记/2.5-第05讲-gpu体系结构/imgFile/img_9.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture6/Lecture6-CPU-GPU-Asynchronicity.md","02-cs336课程笔记/2.6-第06讲-cuda与triton内核/2.6.4-cpu-gpu异步.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture6/Lecture6-Code-CUDA-GeLU.md","02-cs336课程笔记/2.6-第06讲-cuda与triton内核/2.6.1-cuda-gelu.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture6/Lecture6-Code-Triton-GeLU.md","02-cs336课程笔记/2.6-第06讲-cuda与triton内核/2.6.2-triton-gelu.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture6/Lecture6-Code-Triton-Softmax.md","02-cs336课程笔记/2.6-第06讲-cuda与triton内核/2.6.3-triton-softmax.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture6/Lecture6-Main.md","02-cs336课程笔记/2.6-第06讲-cuda与triton内核/2.6-第06讲-cuda与triton内核.md","迁移并修订","讲次主页改为目录同名首页"
"cs336/Lecture7/Lecture7-Collective-Communication.md","02-cs336课程笔记/2.7-第07讲-并行训练基础/2.7.1-集合通信.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture7/Lecture7-Main.md","02-cs336课程笔记/2.7-第07讲-并行训练基础/2.7-第07讲-并行训练基础.md","迁移并修订","讲次主页改为目录同名首页"
"cs336/Lecture7/Lecture7-Tensor-Parallelism.md","02-cs336课程笔记/2.7-第07讲-并行训练基础/2.7.3-张量并行.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture7/Lecture7-ZeRO3-FSDP.md","02-cs336课程笔记/2.7-第07讲-并行训练基础/2.7.5-zero3与fsdp.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture7/Lecture7-Zero-Bubble-PP.md","02-cs336课程笔记/2.7-第07讲-并行训练基础/2.7.4-零气泡流水线.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture7/Lecture7-流水线并行.md","02-cs336课程笔记/2.7-第07讲-并行训练基础/2.7.2-流水线并行.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture7/imgs/img.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_1.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_1.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_10.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_10.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_11.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_11.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_12.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_12.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_13.png","_sources/course-assets/orphans/02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_13.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture7/imgs/img_14.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_14.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_15.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_15.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_16.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_16.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_17.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_17.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_18.png","_sources/course-assets/orphans/02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_18.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture7/imgs/img_19.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_19.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_2.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_2.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_20.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_20.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_21.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_21.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_22.png","_sources/course-assets/orphans/02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_22.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture7/imgs/img_23.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_23.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_24.png","_sources/course-assets/orphans/02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_24.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture7/imgs/img_25.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_25.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_3.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_3.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_30.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_30.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_31.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_31.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_32.png","_sources/course-assets/orphans/02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_32.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture7/imgs/img_33.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_33.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_35.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_35.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_36.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_36.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_4.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_4.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_5.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_5.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_6.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_6.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_7.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_7.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_8.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_8.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture7/imgs/img_9.png","02-cs336课程笔记/2.7-第07讲-并行训练基础/imgs/img_9.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture8/Lecture8-Collective-Operations.md","02-cs336课程笔记/2.8-第08讲-并行训练实作/2.8.1-集合通信操作.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture8/Lecture8-Data-Parallelism-Code.md","02-cs336课程笔记/2.8-第08讲-并行训练实作/2.8.2-数据并行代码.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture8/Lecture8-Main.md","02-cs336课程笔记/2.8-第08讲-并行训练实作/2.8-第08讲-并行训练实作.md","迁移并修订","讲次主页改为目录同名首页"
"cs336/Lecture8/Lecture8-Tensor-And-Pipeline-Parallelism-Code.md","02-cs336课程笔记/2.8-第08讲-并行训练实作/2.8.3-张量与流水线并行代码.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture9/Lecture9-Chinchilla-Methods.md","02-cs336课程笔记/2.9-第09讲-扩展定律/2.9.1-chinchilla方法.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture9/Lecture9-Critical-Batch-Size.md","02-cs336课程笔记/2.9-第09讲-扩展定律/2.9.2-临界批大小.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture9/Lecture9-Main.md","02-cs336课程笔记/2.9-第09讲-扩展定律/2.9-第09讲-扩展定律.md","迁移并修订","讲次主页改为目录同名首页"
"cs336/Lecture9/Lecture9-MuP.md","02-cs336课程笔记/2.9-第09讲-扩展定律/2.9.3-mup.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture9/Lecture9-Scaling-Mechanics.md","02-cs336课程笔记/2.9-第09讲-扩展定律/2.9.4-扩展定律机制.md","迁移并修订","讲内文章按继承编号迁移"
"cs336/Lecture9/images/lecture9-architecture-scaling.png","02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-architecture-scaling.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture9/images/lecture9-chinchilla-isoflop.png","02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-chinchilla-isoflop.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture9/images/lecture9-critical-batch-size.png","02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-critical-batch-size.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture9/images/lecture9-data-scaling-log-log.png","_sources/course-assets/orphans/02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-data-scaling-log-log.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture9/images/lecture9-data-scaling.png","_sources/course-assets/orphans/02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-data-scaling.png","附件迁移","未引用课程附件移入可追溯归档"
"cs336/Lecture9/images/lecture9-hestness-regions.png","02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-hestness-regions.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture9/images/lecture9-intro-extrapolation.png","02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-intro-extrapolation.png","附件迁移","课程附件按讲次目录迁移"
"cs336/Lecture9/images/lecture9-transformer-vs-lstm.png","02-cs336课程笔记/2.9-第09讲-扩展定律/images/lecture9-transformer-vs-lstm.png","附件迁移","课程附件按讲次目录迁移"
"manifest.json","_archive/unverified/legacy-manifest.json","归档保留","旧站点清单退出公开导航并保留"
